name,height_in_cm,market_value_in_eur
Streli Mamba,177,
Baris Atik,169,
Julian Günther-Schmidt,183,
Diego Lima,176,
Steven Somers,180,
Eddi Gomes,196,
Angelos Ikonomou,170,
Julian Green,173,
Conor O'Brien,177,
Jorge Casado,185,
Dani Suárez,189,
Josep Señé,184,
Darwin Andrade,168,
Stefan Djordjevic,187,
Wojciech Golla,186,
Kamal Issah,178,
Filip Markovic,181,
Kristoffer Pallesen,180,
Francis Massampu,182,
Tamati Williams,192,
Lee Erwin,188,
Scott Gray,168,
Chris Kane,174,
Chris Moffat,183,
Gareth Rodger,183,
Pascal Itter,177,
Tobias Pachonik,185,
Marc Rochester Sörensen,180,
Gaëtan Hendrickx,175,
Fouad Rachid,163,
David Gil,186,
Javier Manquillo,178,
Diego Caballo,171,
Raúl de Tomás,180,
Juan Cámara,184,
Iker Hernández,181,
Gonzalo Melero,183,
Nando Quesada,179,
Salva Ruiz,177,
Álvaro Vadillo,180,
Fede Vico,179,
Dimitrios Kolovos,184,
Essaïd Belkalem,190,
Idrissa Coulibaly,185,
Federico Serra,167,
William Jebor,183,
Michalis Zaropoulos,185,
Jérémy Malherbe,196,
Jarchinio Antonia,169,
Leon de Kogel,194,
József Windecker,183,
Volodymyr Zastavnyi,172,
Juan Martín Lucero,183,
Sertan Yigenoglu,190,
Rafa Lopes,185,
Matteo Colombi,190,
Joe Corona,176,
Federico Franchini,184,
Gregorio Luperini,186,
Gaetano Monachello,185,
Luca Piana,185,
Antonio Rozzi,180,
Valerio Verre,181,
Riccardo Piscitelli,188,
Luca Bittante,184,
Davide Marsura,187,
Cristiano Piccini,189,
Simone Sbardella,180,
Giuseppe Prestia,190,
Sokratis Tsoukalas,181,
Riccardo Anedda,187,
Dimitri Bisoli,180,
Michele Chelo,176,
Grégoire Defrel,179,
Mirko Gori,177,
Marco Piredda,174,
Giovanni Di Noia,180,
Matteo Boccaccini,190,
Riccardo Casini,180,
Ali Fathi,183,
Luca Veratti,188,
Vilem Fendrich,193,
Yuri Glushko,188,
Riccardo Improta,179,
Craig Storie,175,
Adam Reach,185,
Alberto Almici,179,
Marco Chiosa,181,
Carlo Cremaschi,180,
Leonardo Gatto,179,
Alfred Gomis,196,
Nadir Minotti,188,
Salvatore Molina,177,
Filippo Scaglia,190,
Emanuele Suagher,192,
Lorenzo Bambozzi,178,
Riccardo Barbuti,185,
Yann-Erik de Lanlay,180,
Kastriot Dermaku,194,
Jacopo Furlan,189,
Kevin García,177,
Connor Goldson,191,
Wilfried Kanon,190,
Leroy Labylle,177,
Diego Mella,184,
Filippo Moscati,181,
Marco Moscati,180,
Manuel Pucciarelli,174,
Irakli Shekiladze,181,
Franco Signorelli,178,
Éder Monteiro,183,
Jack Stephens,185,
Oleg Bilyi,177,
Marco Pinato,175,
Nélson Agra,175,
David Juncà,178,
Luca Berardocco,176,
Marco Capuano,186,
Luca Lulli,180,
Bruno Martella,184,
Jacopo Murano,186,
Nathan Ralph,175,
João Pinho,189,
Nicolas Benezet,170,
Constantin Budescu,186,
Stepan Girskyi,178,
Akito Fukumori,183,
Fran Sol,182,
Rory Donnelly,188,
Jeff Louis,171,
Stelios Marangos,182,
Nestoras Mytidis,185,
Ziya Alkurt,176,
Ezequiel Rescaldani,192,
Mohammed Abu,170,
Fegor Ogude,181,
Szymon Sobczak,181,
Kenan Bargan,178,
Alexandros Kalogeris,183,
Christos Koukolis,184,
Georgios Skatharoudis,182,
Francesco Forte,187,
Oleksandr Musienko,188,
Stuart Carswell,175,
Fatjon Andoni,185,
Yazeed Al-Bakr,178,
Mohammed Al-Qarni,173,
Emil Nielsen,175,
Youssef Toutouh,189,
Konstantinos Pagalos,179,
Jakob Ankersen,179,
Raúl Silva,187,
Paul Keita,192,
Manolis Zacharakis,180,
Dominique Pandor,170,
Raphaël Varane,191,
Jordan Veretout,177,
Jordan Slew,178,
Javi Álamo,190,
Gergely Bobál,188,
Szabolcs Varga,175,
Kristopher Vida,177,
Jean-Christophe Bahebeck,182,
Pierre Bourdin,185,
Loïck Landre,182,
Hervaine Moukam,166,
Mickaël Salamone,192,
Anice Badri,177,
Ilan Boccara,178,
Clarck N'Sikulu,180,
Nicolas Rajsel,180,
Axel Maraval,184,
David Gómez,184,
Pablo Iñiguez,183,
Ondrej Petrak,186,
Denny Johnstone,188,
Lewis Kidd,176,
Jamie Lindsay,183,
Ali M'Madi,178,
Stefanos Gounaridis,191,
Dario Zuparic,188,
Kelvin,174,
Lloyd Palun,184,
Miguel Lourenço,186,
Richard Barroilhet,188,
Osarenren Okungbowa,189,
Valmir Nafiu,175,
Jacopo Dezi,178,
Erkan Kas,183,
Sahinali Terzi,179,
Antonio Di Gaudio,169,
Lorenzo Pasciuti,172,
Fumiya Hayakawa,170,
Yuto Horigome,168,
Hideki Ishige,170,
Frederik Due,187,
Lasha Gvalia,178,
Davit Khocholava,192,
Federico Barba,187,
Paolo Frascatore,187,
Mirko Pigliacelli,184,
Giammario Piscitella,175,
Francesco Proietti Gaffi,187,
Federico Viviani,180,
Jody Lukoki,173,
Scott Basalaj,185,
Roberto Lopes,186,
Josip Vukovic,184,
Shaun Byrne,178,
Temuri Bukia,176,
Grigoriy Morozov,184,
Peter Leeuwenburgh,196,
Muhammad Candé,173,
Hilaire Momi,187,
Evans Kondogbia,189,
Luca Baldassin,181,
Badri Akubardia,182,
Denys Balan,176,
Zauri Makharadze,186,
Ivan Trubochkin,181,
Mykyta Polyulyakh,184,
Yan Kovalevskyi,183,
Vitaliy Kvashuk,181,
Vyacheslav Panfilov,187,
Sergio Ayala,184,
Pasquale De Vita,176,
Uri Rosell,182,
Manuel Perez,182,
Cristian Ceballos,173,
Armand Ella,173,
Macky Bagnack,187,
Jean Marie Dongou,175,
Brian Oliván,175,
Ilhan Depe,172,
Kirill Kostin,165,
Evgeniy Markov,187,
Gegam Kadimyan,184,
Armin Hodzic,182,
Mustafa Saymak,169,
Ilya Mykhalyov,187,
Cenk Sahin,179,
Leighton McIntosh,185,
Aleksandar Pantic,188,
Christoffer Nyman,185,
Pedro Tiba,174,
Andreas Hirzel,190,
Edivândio,182,
Kuca,181,
Raúl Lizoain,188,
Dominic Ball,184,
Aaron McEneff,175,
Cameron McGeehan,180,
Rafael Delgado,175,
Djordje Despotovic,190,
Ousmane Dramé,174,
Aurimas Vilkaitis,193,
James Husband,179,
Cristian Guanca,177,
Luca Paganini,177,
Fábio Tavares,187,
Anton Bratkov,186,
Oleksandr Chornomorets,182,
Vladyslav Kulach,178,
Diogo Barbosa,179,
Stefano Beltrame,183,
Paolo Faragò,187,
Mikkel Jensen,170,
Oumaro Coulibaly,191,
Marco Migliorini,194,
Alberto Marchiori,195,
Stefano Sturaro,181,
Donatas Kazlauskas,175,
Moreno Beretta,184,
Edoardo Blondett,185,
Alessandro Martinelli,175,
Alberto Masi,188,
Luca Rizzo,188,
Gianluca Sampietro,175,
Giuseppe Fornito,175,
Graham Webster,188,
Mykhaylo Shyshka,175,
Ádám Lang,186,
Carlos Servín,186,
Kay,185,
Tuur Dierckx,171,
Anil Koc,175,
Sébastien Locigno,183,
Deni Milosevic,183,
Anthony Rivituso,183,
Bahnou Seydina Diarra,178,
Jan Mertens,182,
Marco Schuster,179,
Mario Bria,183,
Giuseppe Messina,186,
Seyi Adeleke,180,
Salam Dene,178,
Tiziano Scarfagna,188,
Catalin Tira,190,
Levan Arveladze,181,
Moussa M'Bow,180,
Papa Ibrahima Sène,181,
Nana Welbeck,169,
Mykhaylo Replyuk,180,
Sergiy Shapoval,180,
David Ivan,176,
Renaud Emond,185,
Jefferson Oliveira,193,
Douglas Tanque,188,
Alhassan Wakaso,180,
Levin Öztunali,184,
Feliz,164,
Augusto,180,
Marvin Schulz,186,
Forbes,184,
Lucas Hufnagel,183,
Igor Ivanenko,186,
Roel Janssen,179,
Sven Müller,190,
Álvaro Rey,183,
Dejan Meleg,179,
Nikola Ninkovic,182,
Darko Lazic,189,
Marko Pavlovski,175,
Nemanja Radoja,186,
Milan Spremo,175,
Adil Benzariouh,182,
Simeon Slavchev,185,
Arne Naudts,186,
El-Hadji Ba,183,
Alan Empereur,186,
Slavoljub Srnic,174,
Juan Sánchez Miño,177,
Vitaliy Yermakov,185,
Henk Dijkhuizen,177,
Ohi Omoijuanfo,188,
Matt Crooks,191,
Turgay Gemicibasi,180,
Christos Kartsampas,192,
Callum Paterson,183,
Adam King,180,
Danny Lloyd,173,
Tryfon Gioudas,192,
Yaroslav Yampol,175,
Özgür Yilmaz,196,
Jordan Faucher,178,
Cauley Woodrow,184,
Alican Karadag,190,
Erhan Celenk,180,
Vladimir Golemic,192,
Üstün Bilgi,182,
Şener Özbayraklı,171,
Bekir Sevgi,186,
Caner Arici,170,
Muammer Yıldırım,190,
Conor Brennan,186,
Danny Devine,183,
Daniele Altobelli,188,
Erkan Değişmez,180,
Galip Güzel,170,
Orhan Ovacikli,179,
Rasmus Sjöstedt,184,
Artem Favorov,185,
Paul Dummett,183,
Jonathan Williams,168,
Sergiy Vakulenko,183,
Reiner Ferreira,185,
Liam Hughes,193,
Cem Özdemir,180,
Jérôme Phojo,178,
Jessy Pi,179,
Kévin Beauverger,171,
Franck Héry,186,
Axel Ngando,179,
Yanick Aguemon,178,
Josué Albert,187,
Ismael Diomande,183,
Billal Sebaihi,179,
Baptiste Valette,185,
Abdoul Karim Sylla,180,
Marc Brasnic,184,
Tim Dierßen,172,
Marius Funk,187,
Erdal Öztürk,172,
Yanni Regäsel,176,
Mart Ristl,178,
Sinan Kurt,173,
Cody Cropper,191,
Christophe Hérelle,191,
Aurélien Ngeyitala,182,
Konstantin Bazelyuk,188,
Gela Zaseev,183,
Denis Masyutin,181,
Stepan Rebenko,181,
Sergey Revyakin,189,
Evgeni Ezhov,178,
Aleksey Kurzenev,185,
Aleksey Turik,174,
Ziya Erdal,182,
Ahmet Sabri Fener,186,
Oguz Gürbulak,178,
Andy Steeves,178,
Gergely Nagy,197,
Josh Todd,183,
André Poko,173,
Boban Lazic,175,
Steeve Yago,178,
Florian David,180,
Thibaut Peyre,184,
Loïc Puyo,182,
Prince Segbefia,179,
Mynor Escoe,175,
Simon Falette,185,
Junior Joachim,179,
Bryan Pelé,169,
Jordan Astier,180,
Stéphane Bahoken,185,
Stéphan Raheriharimanana,168,
Nicolas Saint-Ruf,186,
Patrick Fradj,179,
Jérémie Bela,173,
Paul Charruau,187,
Marvin Gakpa,182,
Paul Reulet,181,
Jonathan Beaulieu,180,
Yrondu Musavu-King,187,
Brayan Beckeles,182,
Nemanja Antonov,182,
Hélder Lopes,179,
Tiago Lopes,178,
Kevin Holt,187,
Martin Laing,176,
Kyle Whyte,177,
Wout Bastiaens,191,
Kenneth Houdret,191,
Mamadou Koné,176,
Jairo Samperio,172,
Dani Sotres,185,
Alireza Haghighi,193,
Branimir Hrgota,185,
Ben Reeves,171,
Jay Fulton,185,
Oltan Karakullukcu,188,
Ricardo Campos,188,
Souleymane Doukara,186,
Pablo Insua,187,
Robbie Crawford,174,
Alexander Milosevic,193,
Nicola Murru,180,
Arturo Rodríguez,188,
Gaëtan Courtet,180,
Prince Gouano,186,
Wilde-Donald Guerrier,180,
Baissama Sankoh,180,
Marcus Antonsson,184,
Marco Perrotta,184,
Gleb Rassadkin,179,
Radu Ginsari,179,
Veaceslav Posmac,192,
Filippos Sachsanidis,193,
Tomi Juric,191,
Woo-young Jung,186,
Yoshiaki Komai,168,
Yong-rae Lee,175,
João Reis,174,
Konstantinos Panagiotoudis,180,
Tyronne,180,
José Manuel Fernández,168,
Tiago Caeiro,192,
Hernâni,180,
João Meira,185,
Mickaël Alphonse,182,
Gaël Vena,184,
Uğur Çiftçi,179,
Florian Kohls,174,
Diogo Figueiras,169,
Masahudu Alhassan,176,
Georgios Nikoltsis,182,
Valeriy Pochivalin,178,
Rodion Syamuk,188,
İbrahim Yılmaz,184,
Benjamín Ubierna,190,
Yusuf Mersin,195,
Sai van Wermeskerken,178,
Rade Dugalic,194,
Mark Lamont,178,
Andrey Malykh,176,
Vladimir Parnyakov,174,
Marat Shogenov,183,
Ayo Simon Okosun,198,
Oleksandr Vasyliev,186,
Mahmoud Ezzat,189,
Mikey Devlin,188,
Ilya Glushytskyi,182,
Ergys Kaçe,171,
Muhammed Demirci,169,
Khalifa Jabbie,190,
Nahki Wells,170,
Cristóbal Gil,171,
Christopher Dilo,189,
Raheem Hanley,175,
Viktor Klonaridis,179,
Jamie Maclaren,179,
John O'Sullivan,181,
Sékou Sanogo,182,
Erik Cummins,183,
Mateusz Zachara,176,
Oscar Threlkeld,184,
Josh Vela,181,
Bahrudin Atajic,183,
Michael Doughty,185,
Esmaël Gonçalves,184,
Myles Anderson,183,
Hélder Costa,179,
Oleksandr Yermachenko,170,
Michalis Kyrgias,186,
Davit Skhirtladze,187,
Karl Madianga,172,
Santy Ngom,182,
Oleksandr Tkachenko,192,
William Gros,180,
Gyliano van Velzen,186,
Kevin Vandendriessche,183,
Rémy Dugimont,182,
Fayçal Fajr,179,
Marios Ikonomou,189,
Nikola Zizic,193,
Romário Baldé,180,
Jonathan Zongo,183,
Omar Colley,191,
Orri Sigurdur Ómarsson,187,
Digão,177,
Adryan,175,
El Arbi Hillel Soudani,182,
Emilio Mac Eachen,184,
Fausto Tienza,183,
Teteh Bangura,180,
Farouk Chafaï,182,
Gideão,190,
Óscar Duarte,186,
Pio,175,
Helton Leite,196,
Rúben Andrade,176,
Jovan Stojanovic,191,
Juan Delgado,183,
Woodrow West,185,
Nacho Porcar,182,
Kieran MacDonald,178,
Euan Murray,190,
Atilla Yildirim,182,
Rúben,183,
Arsénio,180,
Rafael Amorim,196,
Fabien Boyer,187,
Gerson Fidalgo,173,
Ismaïl Sassi,184,
Stefan Thesker,190,
Adam Morgan,179,
Henoc Mukendi,195,
Michael Ngoo,198,
Brad Smith,178,
Carlos Delgado,185,
Cristian Lobato,174,
Elguja Lobjanidze,193,
Thomas Tsitas,189,
Miguel Cifuentes,173,
Ziggy Gordon,185,
Lars Veldwijk,197,
Álex Barrera,190,
Álex Menéndez,181,
Dragos Balauru,189,
Sebastian Lletget,178,
Alexis Ferrante,181,
Samy Kehli,191,
Borja Valle,177,
Kahraba,182,
Lorenzo Rosseti,182,
Hernán Santana,180,
Mattia Bani,188,
Rodrigo Ely,188,
Luca Maniero,189,
Lucas Mineiro,173,
Omar Santana,175,
Berk Ünsal,190,
Isaac Cuenca,178,
Marc Fernández,179,
Oliver Sánchez,193,
Beykan Simsek,175,
Sadık Çiftpınar,183,
Oleksiy Bashtanenko,188,
Igor Duts,189,
Oleksiy Khoblenko,185,
Taras Puchkovskyi,180,
Oleksandr Sukharov,182,
Okan Deniz,174,
Taha Can Velioglu,187,
Davide Cais,180,
Lucas Piazón,182,
Eray Ataseven,181,
Mario Bilate,190,
Ibrahima Diédhiou,190,
Roger Gomis,178,
Ibrahima Ndiaye,180,
Babacar Niasse,196,
Themba Zwane,178,
Jota Peleteiro,178,
Isma Gil,182,
Pavel Mogilevets,183,
Dmitriy Telegin,181,
Vyacheslav Zinkov,187,
A.J. Soares,183,
Georgios Bountopoulos,172,
Gonzalo Espinoza,177,
Alvarinho,170,
Steven Morrissey,169,
Salih Dursun,188,
Savas Taga,177,
Hatem Abd Elhamed,186,
Kerem Cagatay,181,
Anderson Carvalho,174,
Berkay Can Degirmencioglu,189,
Ömer Kandemir,172,
Sergey Melnik,172,
Tiago Alves,181,
Jason Naismith,187,
Emrah Başsan,177,
Lokman Gör,187,
Ömer Can Sokullu,175,
Cecilio Waterman,180,
Florin Andone,181,
Nuno Valente,174,
Souleymane Coulibaly,172,
Giulio Sanseverino,172,
Ilya Kovalenko,178,
Vitaliy Gemega,175,
Stanislav Prychynenko,182,
Abdul Razak,179,
Kieran Kennedy,183,
Boris Kleyman,185,
Revson,186,
Kevin Itabel,179,
Craig Murray,180,
Michel Babatunde,179,
Connor Smith,181,
César,192,
Georges Gope-Fenepej,182,
Andriy Bliznichenko,179,
Daryl van Mieghem,170,
Ozan Özenc,190,
Tiago Ilori,190,
Scott Bitsindou,194,
Charly Musonda Jr.,173,
Theodoros Markelis,174,
Marco Sellan,182,
Graham Burke,180,
Jordan Archer,190,
Chris Kettings,193,
Hamza Barry,175,
Yusupha Njie,188,
Raed Al-Ghamdi,176,
Famoussa Kone,175,
Mato Milos,175,
Ángelo Rodríguez,182,
Pedro Arce,175,
Daryl Horgan,170,
Álex Alegría,191,
Pol García,185,
Zivko Kostadinovic,196,
Jean-Eudes Aholou,186,
Victorien Angban,180,
Jean Evrard Kouassi,180,
Jean Thome,175,
Artem Katashevskiy,182,
Dmitriy Zhivoglyadov,178,
Abdoul Kaboré,186,
Sana Zaniou,170,
Martin Dostal,177,
Chaker Alhadhur,172,
Jean-Jacques Bougouhi,177,
Shawn Kauter,183,
Konstantinos Kritikos,186,
Bachana Arabuli,188,
Nika Sandokhadze,197,
Aron Elís Thrándarson,187,
Alejandro Barbaro,177,
Bruno Brígido,187,
Bryan Idowu,179,
Martín Tonso,175,
Fábio Lima,178,
Diego Rubio,179,
Nii Plange,175,
Cheick Diarra,176,
Manolis Nikolakakis,177,
Donald Love,178,
Nihat Sahin,191,
James Jeggo,178,
Curtis Good,187,
Göksu Türkdogan,182,
Michael Olaitan,184,
Stavros Petavrakis,176,
Abayomi Seun,185,
Robert Bauer,183,
Philipp Förster,188,
Luca Savelloni,192,
Pavel Dronov,189,
Nikita Drozdov,174,
Fatih Kiran,177,
Maximiliano Olivera,182,
Miha Blazic,185,
Vajebah Sakor,185,
Callum Tapping,178,
Tomislav Kis,181,
Ilnur Alshin,175,
Artem Fedchuk,175,
Pavel Sergeev,175,
Pål Alexander Kirkevold,185,
Charly Charrier,181,
Tracy Mpati Bibuangu,175,
Jorge Rojas,168,
Kristoffer Hansen,180,
Omid Ebrahimi,178,
Benjamin Stokke,191,
Nenê Bonilha,175,
Manu Palancar,179,
Tony Dingwall,180,
Adam Porritt,183,
Branko Ostojic,183,
Kadir Ari,178,
Niklas Gunnarsson,188,
Chris Forrester,180,
Martin Pospisil,178,
Matheus Carvalho,177,
Tiago Galvão,185,
Gustav Wikheim,182,
Zan Majer,180,
Georgiy Burnash,181,
Aleksandr Seraskhov,177,
Sandro Tsveiba,184,
Stefano Magnasco,175,
Abdullah Al-Yousif,175,
Gustavo Blanco Leschuk,190,
Walter Viitala,190,
Michał Szromnik,190,
Danny Whitehead,179,
Andrey Panyukov,178,
Soslan Takazov,186,
Ilya Zuev,183,
Igor Leontjev,183,
Nikita Permyakov,172,
Batraz Khadartsev,173,
David Khurtsidze,185,
Giannis Mystakidis,181,
Antoine Conte,187,
Wesley Jobello,180,
Gaëtan Laborde,181,
Ehiosun Ekigho,180,
Nemanja Stevanovic,183,
Tomas Hajek,187,
Luís Cortez,174,
George Evans,184,
Steliano Filip,179,
Courtney Meppen-Walter,184,
Adil Nabi,175,
Robert Mazan,180,
Matija Ljujic,183,
Massimo Luongo,176,
Sven Sprangler,182,
Oguzhan Berber,176,
Igor Berezovskyi,193,
Pedro Paulo,185,
Andrigo,170,
Wallace Oliveira,175,
Léo Bonatini,185,
Jason Adesanya,188,
Jonathan Vervoort,184,
Anderson Santos,175,
Dmitri Volkotrub,188,
İbrahim Akdağ,179,
Brede Moe,184,
Emmanuel Okwi,176,
Bruno Cortez,179,
Jake Carroll,184,
Jeppe Illum,186,
Sören Mussmann,186,
Pape Sané,187,
Lucas Lima,179,
Quincy Promes,174,
Ahmet Calik,184,
Jessy Gálvez López,177,
Dmitriy Barkov,181,
Yan Kazaev,184,
Loris Brogno,178,
Dorian Dessoleil,188,
Nikita Lobanov,170,
Niels Mestdagh,177,
Zinho Gano,198,
Welthon,180,
Mauro,178,
Anthony Partipilo,181,
Anass Achahbar,173,
Boy de Jong,182,
Yassin Ayoub,174,
Jean-Paul Boëtius,178,
Nick de Bondt,179,
Daan Disveld,181,
Derlis González,172,
Karim Rekik,186,
Darren Rosheuvel,171,
Declan McDaid,175,
Tiemoué Bakayoko,189,
Vangelis Anastasopoulos,166,
Kyriakos Andreopoulos,178,
Nikolaos Giannitsanis,183,
Nikolaos Ioannidis,188,
Anastasios Kantoutsis,193,
Alexandros Mouzakitis,169,
Rafail Soukias,182,
Theodoros Papoutsogiannopoulos,180,
Dimitrios Vosnakidis,187,
Carlos Daniel,178,
Tomás Podstawski,181,
Leandro Silva,173,
Tiago Duque,186,
Marlon Frey,181,
Gaël Andonian,185,
Youssef Ben Ali,168,
Dorian Caddy,186,
Nicolas Gavory,183,
Jonathan Mexique,175,
Jean-Charles Castelletto,186,
Stéphane Lambese,173,
Adrian Adam,177,
Grégoire Amiot,187,
Franck Bambock,181,
Yarouba Cissako,175,
Wylan Cyprien,180,
Thomas Didillon-Hödl,193,
Younès Kaabouni,180,
Zakarie Labidi,178,
Romaric N'Gouma,186,
Louis Nganioni,177,
Ange-Freddy Plumain,184,
Filipe Ferreira,178,
Bekir Öztürk,187,
Wojciech Lisowski,186,
Yaya Sané,191,
Boubacar Sylla,177,
Lass Bangoura,169,
Agustín Vuletich,185,
Fabio Aveni,178,
Koffi Djidji,184,
Nika Chkhapelia,165,
Ryan Finnie,185,
Dzambolat Khastsaev,175,
Christian Kouakou,181,
Temur Mustafin,182,
Karim Rossi,189,
Albert Tskhovrebov,194,
Tommie Hoban,188,
Ian Lawlor,193,
Kenny McEvoy,176,
Kealan Dillon,173,
Yacine Si Salem,180,
Muhammed Mert,174,
João Patrão,175,
Leo Chambers,186,
Shay Facey,179,
Jordan Graham,182,
Ryan Inniss,197,
Diego Poyet,180,
Max Clark,179,
Callum Robinson,178,
Luke McGee,193,
Ben Pearson,176,
Patrick Bamford,185,
Fábio Lopes,173,
Grégory Karlen,187,
Issa Cissokho,173,
Shkodran Maholli,187,
Nikolay Signevich,194,
Ivan Goranov,178,
Herman Stengel,180,
Ahmet Dereli,192,
Anwar El Ghazi,189,
Jean Alassane Mendy,180,
Ellis Plummer,181,
Paul Seguin,185,
Marko Maric,193,
Dino Hotic,168,
Gregor Zabret,187,
Maks Barisic,187,
Adnan Golubovic,186,
Gabriel Araújo,181,
Éber Bessa,166,
Dylan Tombides,180,
Weldinho,181,
Matteo Montorsi,175,
Mikhail Markin,179,
Alex Pursehouse,178,
Jordan Clark,183,
Russell Canouse,177,
Abdel Malik Hsissane,186,
Nebojsa Kosovic,177,
Christian Kühlwetter,182,
Javi Hervás,178,
Ümit Kurt,188,
Anders Holvad,187,
Dimitrios Voutsiotis,171,
Thomás,180,
Amir Agayev,175,
Inters Gui,173,
Shani Tarashaj,176,
Tom Hopper,186,
Noël Nyason,175,
Yusuf Gültekin,180,
Haris Duljevic,185,
Alexander Ludwig,184,
Denys Bain,181,
Dellatorre,181,
Anthony Stewart,183,
Kevin Tano,190,
Gonzalo Verdú,188,
Christos Albanis,184,
Alfred Duncan,178,
Edgar Salli,165,
Serge Leuko,174,
Franck Ohandza,179,
Ambroise Oyongo,176,
Joel Tagueu,178,
Mohammed Aliyu,172,
Gbenga Arokoyo,188,
Kalifa Coulibaly,197,
Uche Nwofor,181,
Chidi Osuchukwu,176,
Kudus Oyenuga,176,
Kalifa Traoré,189,
Mikhail Gashchenkov,174,
Pavel Karasev,175,
Vasiliy Lukichev,193,
Stijn de Looijer,188,
Nick,187,
Jacob Barrett Laursen,179,
Hakan Redzep,178,
Christian Schultz,187,
Omri Altman,181,
Saleh Gomaa,175,
Niels Vandenbroucke,174,
Sven Braken,187,
Nicolai Rapp,186,
Darren Holden,196,
Husein Al-Shuwaish,185,
Anouar Kali,172,
Adnane Tighadouini,180,
Nicolás López,178,
Tim Leibold,174,
Charles Banya,170,
Muhammed Bayir,170,
Mehmet Cicek,193,
Taha Cengiz Demirtas,193,
Gökhan Korkmaz,179,
Mehmet Erdem Ugurlu,177,
Samet Önger,190,
Ancelmo Júnior,180,
Thomas Guerbert,172,
Alexandru Greab,198,
Vlad Morar,185,
Douglas Bergqvist,185,
Artem Shchadin,175,
Lasse Petry,172,
Britt Assombalonga,177,
Ibra Sekajja,180,
Franco Simoës,179,
Alex Schalk,171,
Yuya Kubo,178,
Stephen Hendrie,178,
Andrey Kozlov,187,
Danzell Gravenberch,186,
Harry Bunn,175,
Adam Drury,179,
Nikolaos Kritikos,187,
Filip Lesniak,176,
Tomas Vestenicky,178,
Thiago Galhardo,183,
Herbert Bockhorn,176,
Aleksandar Filipovic,180,
Rune Frantsen,184,
Rory McKeown,180,
Milan Savic,185,
Luka Stojanovic,186,
Miles Storey,180,
Patrick Banggaard,196,
Ross Docherty,177,
Andy Ryan,177,
Kevin Boli,186,
Cédric Buekers,184,
Nikolaos Angeloudis,183,
Vasilios Gavriilidis,186,
Jasmin Scuk,185,
Thomas Hagelskjaer,188,
Alexis Rolín,186,
Andriy Popovych,192,
Taner Yildiz,176,
Sinan Bytyqi,185,
Hicham Khaloua,174,
Giorgi Aburjania,186,
Lesly de Sa,172,
Jordon Forster,187,
Álex Martínez,176,
Rodrigo Lindoso,182,
Jack Rose,190,
Devante Cole,184,
Fankaty Dabo,181,
Sven Michel,177,
Christian Atsu,165,
Just Berends,184,
Dadi Bergsson,182,
Babacar Sarr,189,
Kirill Pogrebnyak,185,
Simon Skrabb,174,
Oliver Thychosen,184,
Igor Bubnjic,188,
Dave Bulthuis,192,
Nassir El Aissati,178,
Farshad Noor,177,
